CpordID,Wk,CpSales,VidWk,PreVidWk,PostVidWk,FpPriceDiscWk,FpEmailWk,FpCatalogWk,FpHomePgWk,FpCatPgWk,CpPriceDiscWk,CpEmailWk,CpCatalogWk,CpHomePgWk,CpCatPgWk
3861,18,57,1,0,0,0,0,0,0,0,0,0,0,0,0
3861,19,55,1,0,0,0,0,0,0,0,0,0,0,0,0
3861,20,86,1,0,0,0,0,0,0,0,0,0,0,0,0
3861,21,89,1,0,0,0,0,0,0,0,1,0,0,0,0
3861,22,77,1,0,0,0,0,0,0,0,0,0,0,0,0
3861,23,42,1,0,0,0,0,0,0,0,0,0,0,0,0
3861,24,34,1,0,0,0,0,0,0,0,0,0,0,0,0
3861,25,15,1,0,0,0,0,0,0,0,0,0,0,0,0
3861,26,67,1,0,0,0,0,0,0,0,1,0,0,0,0
3861,27,115,1,0,0,0,0,0,0,0,1,0,0,0,0
3861,28,95,1,0,0,0,0,0,0,0,1,0,0,0,0
3873,1,228,1,0,0,0,1,0,0,0,0,0,0,0,0
3873,2,200,1,0,0,0,0,0,0,0,0,0,0,0,0
3873,3,579,1,0,0,0,0,0,0,1,0,0,0,0,0
3873,4,784,1,0,0,0,0,0,0,1,0,0,0,0,0
3873,5,551,1,0,0,0,0,0,0,1,0,0,0,0,0
3873,6,585,1,0,0,0,0,0,1,1,0,0,0,0,0
3873,7,660,1,0,0,0,0,0,1,1,0,0,0,0,0
3873,8,362,1,0,0,0,0,0,0,1,0,0,0,0,0
3873,9,7,1,0,0,0,0,0,0,1,0,0,0,0,0
3873,10,750,1,0,0,0,0,0,1,1,0,0,0,0,0
3873,11,576,1,0,0,0,0,1,1,1,0,0,0,0,0
3873,12,354,1,0,0,0,0,1,1,1,0,0,0,0,0
3873,13,320,1,0,0,1,0,0,0,1,0,0,0,0,0
3873,14,519,1,0,0,0,0,0,0,1,0,0,0,0,0
3873,15,471,1,0,0,0,0,0,0,1,0,0,0,0,0
3873,16,740,1,0,0,0,0,0,1,1,0,0,0,0,0
3873,17,474,1,0,0,0,0,0,1,0,0,0,0,0,0
3873,18,368,1,0,0,0,0,0,0,0,0,0,0,0,0
3873,19,128,1,0,0,0,0,0,0,0,0,0,0,0,0
3873,20,249,1,0,0,0,0,0,0,0,0,0,0,0,0
3873,21,36,1,0,0,1,0,0,0,1,0,0,0,0,0
3873,22,23,1,0,0,0,0,0,0,0,0,0,0,0,0
3873,23,6,1,0,0,0,0,0,0,0,0,0,0,0,0
3873,24,147,1,0,0,0,0,0,0,0,0,0,0,0,0
3873,25,5,1,0,0,0,0,0,0,0,1,0,0,0,0
3873,26,0,1,0,0,1,0,0,1,0,1,0,0,0,0
3873,27,0,1,0,0,1,0,0,0,0,1,0,0,0,0
3877,6,86,1,0,0,0,0,0,0,0,0,0,0,0,0
3877,7,155,1,0,0,0,0,0,0,0,0,0,0,0,0
3877,8,122,1,0,0,0,0,1,0,1,0,0,0,0,0
3877,9,1,1,0,0,0,0,1,0,0,0,0,0,0,0
3877,10,0,1,0,0,0,0,0,1,1,0,0,0,0,0
3877,11,11,1,0,0,0,0,0,1,1,0,0,0,0,0
3877,12,74,1,0,0,0,0,0,1,1,0,0,0,0,0
3877,13,77,1,0,0,1,0,0,0,1,0,0,0,0,0
3877,14,128,1,0,0,1,0,0,0,1,0,0,0,0,0
3877,15,101,1,0,0,1,0,0,0,1,0,0,0,0,0
3877,16,53,1,0,0,1,0,0,0,1,0,0,0,0,0
3878,11,47,1,0,0,0,0,0,1,0,0,0,0,0,0
3878,12,40,1,0,0,0,0,0,1,0,0,0,0,0,0
3878,13,233,1,0,0,1,0,0,0,0,0,0,0,0,0
3878,14,54,1,0,0,0,0,0,0,0,0,0,0,0,0
3878,15,41,1,0,0,0,0,0,0,0,0,0,0,0,0
3878,16,23,1,0,0,0,0,0,0,0,0,0,0,0,0
3878,17,29,1,0,0,0,0,0,0,0,0,0,0,0,0
3878,18,46,1,0,0,0,0,0,0,1,0,0,0,0,0
3878,19,41,1,0,0,0,0,0,0,1,0,0,0,0,0
3878,20,85,1,0,0,0,0,0,0,1,0,0,0,0,0
3878,21,86,1,0,0,0,0,0,0,1,0,0,0,0,0
3878,22,50,1,0,0,0,0,0,0,0,0,0,0,0,0
3878,23,23,1,0,0,0,0,0,0,0,0,0,0,0,0
3878,24,16,1,0,0,0,0,0,0,0,0,0,0,0,0
3878,25,20,1,0,0,0,0,0,0,0,0,0,0,0,0
3878,26,29,1,0,0,1,0,0,0,0,0,0,0,0,0
3878,27,65,1,0,0,1,0,0,0,0,0,0,0,0,0
3881,1,181,1,0,0,0,1,0,0,0,0,0,0,0,1
3881,2,116,1,0,0,0,0,0,0,0,0,0,0,0,0
3881,3,246,1,0,0,0,0,0,0,1,0,0,0,0,0
3881,4,298,1,0,0,0,0,0,0,1,0,0,0,0,0
3881,5,185,1,0,0,0,0,0,0,1,0,0,0,0,0
3881,6,132,1,0,0,0,0,0,0,1,0,0,0,0,0
3881,7,124,1,0,0,0,0,0,0,1,0,0,0,0,0
3881,8,87,1,0,0,0,0,0,0,1,0,0,0,0,0
3881,9,2,1,0,0,0,0,0,0,1,0,0,0,0,0
3881,10,145,1,0,0,0,0,0,0,1,0,0,0,0,0
3881,11,112,1,0,0,0,0,0,0,1,0,0,0,0,0
3881,12,55,1,0,0,0,0,0,0,1,0,0,0,0,0
3881,13,52,1,0,0,0,0,0,0,1,0,0,0,0,0
3881,14,74,1,0,0,0,0,0,0,1,0,0,0,0,0
3881,15,59,1,0,0,0,0,0,0,1,0,0,0,0,0
3881,16,58,1,0,0,0,0,0,0,0,0,0,0,0,0
3881,17,42,1,0,0,0,0,0,0,0,0,0,0,0,0
3881,18,66,1,0,0,0,0,0,0,0,0,0,0,0,0
3881,19,52,1,0,0,0,0,0,0,0,0,0,0,0,0
3881,20,28,1,0,0,0,0,0,0,0,0,0,0,0,0
3881,21,64,1,0,0,0,0,0,0,0,0,0,0,0,0
3881,22,86,1,0,0,0,0,0,0,0,0,0,0,0,0
3881,23,372,1,0,0,0,0,0,0,0,0,0,0,0,0
3881,24,211,1,0,0,0,0,0,0,0,0,0,0,0,0
3881,25,111,1,0,0,0,0,0,0,0,0,0,0,0,0
3881,26,98,1,0,0,0,0,0,0,0,0,0,0,0,0
3881,27,92,1,0,0,0,0,0,0,0,0,0,0,0,0
3881,28,96,1,0,0,0,0,0,0,0,0,0,0,0,0
3886,11,97,1,0,0,0,0,0,1,0,0,0,0,0,0
3886,12,70,1,0,0,0,0,0,1,0,0,0,0,0,0
3886,13,61,1,0,0,0,0,0,0,0,0,0,0,0,0
3886,14,104,1,0,0,0,0,0,0,0,0,0,0,0,0
3886,15,53,1,0,0,0,0,0,0,0,0,0,0,0,0
3886,16,66,1,0,0,0,0,0,0,1,0,0,0,0,0
3886,17,36,1,0,0,0,0,0,0,0,0,0,0,0,0
3886,18,29,1,0,0,0,0,0,0,0,0,0,0,0,0
3886,19,22,1,0,0,0,0,0,0,0,0,0,0,0,0
3886,20,19,1,0,0,0,0,0,0,0,0,0,0,0,0
3886,21,13,1,0,0,0,0,0,0,0,0,0,0,0,0
3916,11,181,1,0,0,0,0,0,0,0,0,0,0,0,0
3919,1,26,1,0,0,0,1,0,0,1,0,0,0,0,0
3919,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0
3919,3,37,1,0,0,0,0,0,0,1,0,0,0,0,0
3919,4,29,1,0,0,0,0,0,0,1,0,0,0,0,0
3919,5,29,1,0,0,0,0,0,0,1,0,0,0,0,0
3919,6,31,1,0,0,0,0,0,0,1,0,0,0,0,0
3919,7,46,1,0,0,0,0,0,0,1,0,0,0,0,0
3919,8,21,1,0,0,0,0,0,0,1,0,0,0,0,0
3919,9,79,1,0,0,0,0,0,0,1,0,0,0,0,0
3919,10,20,1,0,0,0,0,0,0,1,0,0,0,0,0
3919,11,16,1,0,0,0,0,0,0,1,0,0,0,0,0
3919,12,12,1,0,0,0,0,0,0,1,0,0,0,0,0
3919,13,9,1,0,0,0,0,0,0,1,0,0,0,0,0
3919,14,13,1,0,0,0,0,0,0,1,0,0,0,0,0
3919,15,5,1,0,0,0,0,0,0,1,0,0,0,0,0
3919,16,9,1,0,0,0,0,0,0,0,0,0,0,0,0
3919,17,4,1,0,0,0,0,0,0,0,0,0,0,0,0
3919,18,11,1,0,0,0,0,0,0,0,0,0,0,0,0
3919,19,8,1,0,0,0,0,0,0,0,0,0,0,0,0
3919,20,10,1,0,0,0,0,0,0,0,0,0,0,0,0
3919,21,8,1,0,0,0,0,0,0,0,0,0,0,0,0
3919,22,5,1,0,0,0,0,0,0,0,0,0,0,0,0
3919,23,8,1,0,0,0,0,0,0,0,0,0,0,0,0
3919,24,4,1,0,0,0,0,0,0,0,0,0,0,0,0
3919,25,2,1,0,0,0,0,0,0,0,0,0,0,0,0
3919,26,5,1,0,0,0,0,0,0,0,0,0,0,0,0
3919,27,4,1,0,0,0,0,0,0,0,0,0,0,0,0
3919,28,2,1,0,0,0,0,0,0,0,0,0,0,0,0
3944,6,44,1,0,0,0,0,1,0,0,0,0,0,0,0
3944,7,57,1,0,0,0,0,0,0,0,0,0,0,0,0
3944,8,55,1,0,0,0,0,0,0,0,0,0,0,0,0
3944,9,25,1,0,0,0,0,0,0,0,0,0,0,0,0
3944,10,43,1,0,0,0,0,0,0,0,0,0,0,0,0
3944,11,37,1,0,0,0,0,0,0,0,0,0,0,0,0
3944,12,23,1,0,0,0,0,0,0,0,0,0,0,0,0
3944,13,17,1,0,0,0,0,0,0,0,0,0,0,0,0
3944,14,31,1,0,0,0,0,0,0,0,0,0,0,0,0
3944,15,30,1,0,0,0,0,0,0,0,0,0,0,0,0
3944,16,17,1,0,0,0,0,0,0,0,0,0,0,0,0
3949,6,175,1,0,0,0,0,1,0,0,0,0,0,0,0
3949,7,235,1,0,0,0,0,0,0,0,0,0,0,0,0
3949,8,180,1,0,0,0,0,0,0,0,0,0,0,1,0
3949,9,83,1,0,0,0,0,0,0,0,0,0,0,1,0
3949,10,369,1,0,0,0,0,0,0,0,0,0,0,0,0
3949,11,282,1,0,0,0,0,0,0,0,0,0,0,0,0
3949,12,138,1,0,0,0,0,0,0,0,0,0,0,0,0
3949,13,110,1,0,0,0,0,0,0,0,0,0,0,0,0
3949,14,224,1,0,0,0,0,0,0,0,0,0,0,0,0
3949,15,219,1,0,0,0,0,0,0,0,0,0,0,0,0
3949,16,87,1,0,0,0,0,0,0,0,0,0,0,0,0
3961,11,47,1,0,0,0,0,0,0,0,0,0,0,0,0
3961,12,30,1,0,0,0,0,0,0,1,0,0,0,0,0
3961,13,35,1,0,0,1,0,0,0,0,0,0,0,0,0
3961,14,23,1,0,0,0,0,0,1,1,0,0,0,0,0
3961,15,18,1,0,0,0,0,0,1,0,0,0,0,0,0
3961,16,8,1,0,0,0,0,0,0,0,0,0,0,0,0
3961,17,12,1,0,0,0,0,0,0,0,0,0,0,0,0
3961,18,11,1,0,0,0,0,0,0,0,0,0,0,0,0
3961,19,8,1,0,0,0,0,0,0,0,0,0,0,0,0
3961,20,11,1,0,0,0,0,0,0,1,0,0,0,0,0
3961,21,7,1,0,0,0,0,0,0,0,0,0,0,0,0
3969,11,31,1,0,0,0,0,0,0,0,0,0,0,0,0
3969,12,25,1,0,0,0,0,0,0,0,0,0,0,0,0
3969,13,112,1,0,0,0,0,0,0,0,1,0,0,0,0
3969,14,56,1,0,0,0,0,0,0,0,0,0,0,0,0
3969,15,28,1,0,0,0,0,0,0,0,0,0,0,0,0
3969,16,44,1,0,0,0,0,0,0,0,0,0,0,1,0
3978,11,31,1,0,0,0,0,0,0,0,0,0,0,0,0
3978,12,15,1,0,0,0,0,0,0,0,0,0,0,0,0
3978,13,112,1,0,0,1,0,0,0,0,1,0,0,0,0
3978,14,26,1,0,0,0,0,1,0,0,0,0,0,0,0
3978,15,13,1,0,0,0,0,1,0,0,0,0,0,0,0
3978,16,13,1,0,0,0,0,0,0,0,0,0,0,0,0
3978,17,14,1,0,0,0,0,0,0,0,0,0,0,0,0
3978,18,13,1,0,0,0,0,0,0,0,0,0,0,0,0
3978,19,13,1,0,0,0,0,0,0,0,0,0,0,0,0
3978,20,32,1,0,0,0,0,0,0,0,0,0,0,0,0
3978,21,49,1,0,0,1,0,0,0,0,1,0,0,0,0
3981,6,11,1,0,0,0,0,0,0,0,0,0,0,0,0
3981,7,21,1,0,0,0,0,0,0,0,0,0,0,0,0
3981,8,14,1,0,0,0,0,0,0,0,0,0,0,0,0
3981,9,112,1,0,0,0,0,0,0,0,0,0,0,0,0
3981,10,24,1,0,0,0,0,0,1,0,0,0,0,0,0
3981,11,15,1,0,0,0,0,0,1,0,0,0,0,0,0
3981,12,15,1,0,0,0,0,0,1,0,0,0,0,0,1
3981,13,85,1,0,0,0,0,0,0,0,1,1,0,0,0
3981,14,23,1,0,0,0,0,0,0,0,0,0,0,0,0
3981,15,26,1,0,0,0,0,0,0,0,0,0,0,0,0
3981,16,23,1,0,0,0,0,0,0,0,0,0,0,0,0
4009,6,157,1,0,0,0,0,1,0,0,0,0,0,0,0
4009,7,240,1,0,0,0,0,0,0,0,0,0,0,0,0
4009,8,167,1,0,0,0,0,0,0,0,0,0,0,0,0
4009,9,180,1,0,0,0,0,0,0,0,0,0,0,0,0
4009,10,302,1,0,0,0,0,0,0,0,0,0,0,0,0
4009,11,220,1,0,0,0,0,0,0,0,0,0,0,0,0
4009,12,138,1,0,0,0,0,0,0,0,0,0,0,0,0
4009,13,102,1,0,0,1,0,0,0,0,0,0,0,0,0
4009,14,90,1,0,0,0,0,0,0,0,0,0,0,0,0
4009,15,68,1,0,0,0,0,0,0,0,0,0,0,0,0
4009,16,70,1,0,0,0,0,0,0,0,0,0,0,0,0
4014,11,42,1,0,0,0,0,0,0,1,0,0,0,0,0
4014,12,36,1,0,0,0,0,0,0,1,0,0,0,0,0
4014,13,147,1,0,0,0,0,0,0,1,1,0,0,0,0
4014,14,36,1,0,0,0,0,0,0,0,0,0,0,0,0
4014,15,29,1,0,0,0,0,0,0,0,0,0,0,0,0
4014,16,18,1,0,0,0,0,0,0,0,0,0,0,0,0
4014,17,21,1,0,0,0,0,0,0,0,0,0,0,0,0
4014,18,42,1,0,0,0,0,0,0,0,0,0,0,0,0
4014,19,24,1,0,0,0,0,0,0,0,0,0,0,0,0
4014,20,73,1,0,0,0,0,0,0,0,0,0,0,0,0
4014,21,66,1,0,0,0,0,0,0,0,1,0,0,0,0
4015,6,16,1,0,0,0,0,1,0,0,0,0,1,0,0
4015,7,28,1,0,0,0,0,0,0,0,0,0,0,0,0
4015,8,25,1,0,0,0,0,0,0,0,0,0,0,0,0
4015,9,23,1,0,0,0,0,0,0,0,0,0,0,0,0
4015,10,25,1,0,0,0,0,0,0,0,0,0,0,0,0
4015,11,21,1,0,0,0,0,0,0,0,0,0,0,0,0
4015,12,9,1,0,0,0,0,0,0,0,0,0,0,0,0
4015,13,53,1,0,0,1,0,0,0,0,1,0,0,0,0
4015,14,13,1,0,0,0,0,0,0,0,0,0,0,0,0
4015,15,6,1,0,0,0,0,0,0,0,0,0,0,0,0
4015,16,12,1,0,0,0,0,0,0,1,0,0,0,0,0
4017,11,42,1,0,0,0,0,0,0,0,0,0,0,0,0
4017,12,27,1,0,0,0,0,0,0,0,0,0,0,0,0
4017,13,128,1,0,0,0,0,0,0,0,1,0,0,0,0
4017,14,36,1,0,0,0,0,0,0,0,0,0,0,0,0
4017,15,29,1,0,0,0,0,0,0,0,0,0,0,0,0
4017,16,28,1,0,0,0,0,0,0,0,0,0,0,0,0
4017,17,11,1,0,0,0,0,0,0,0,0,0,0,0,0
4017,18,23,1,0,0,0,0,0,0,0,0,0,0,0,0
4017,19,16,1,0,0,0,0,0,0,0,0,0,0,0,0
4017,20,46,1,0,0,0,0,0,0,0,0,0,0,0,0
4017,21,46,1,0,0,0,0,0,0,0,1,0,0,0,0
4028,11,34,1,0,0,0,0,0,0,0,0,0,0,0,0
4028,12,29,1,0,0,0,0,0,0,0,0,0,0,0,0
4028,13,150,1,0,0,0,0,0,0,0,1,0,0,0,0
4028,14,45,1,0,0,0,0,0,0,0,0,0,0,0,0
4028,15,36,1,0,0,0,0,0,0,0,0,0,0,0,0
4028,16,32,1,0,0,0,0,0,0,0,0,0,0,0,0
4028,17,16,1,0,0,0,0,0,0,0,0,0,0,0,0
4028,18,30,1,0,0,0,0,0,0,0,0,0,0,0,0
4028,19,18,1,0,0,0,0,0,0,0,0,0,0,0,0
4028,20,48,1,0,0,0,0,0,0,0,0,0,0,0,0
4028,21,48,1,0,0,0,0,0,0,0,1,0,0,0,0
4037,6,91,1,0,0,0,0,0,1,0,0,0,0,0,0
4037,7,85,1,0,0,0,0,0,1,0,0,0,0,0,0
4037,8,48,1,0,0,0,0,0,0,0,0,0,0,0,0
4037,9,25,1,0,0,0,0,0,0,0,0,0,0,0,0
4037,10,85,1,0,0,0,0,0,0,0,0,0,0,0,0
4037,11,63,1,0,0,0,0,0,0,0,0,0,0,0,0
4037,12,47,1,0,0,0,0,0,0,0,0,0,0,0,0
4037,13,228,1,0,0,0,0,0,0,0,1,1,0,0,1
4037,14,69,1,0,0,0,0,0,0,0,0,0,0,0,0
4037,15,95,1,0,0,0,0,0,0,0,0,0,0,0,0
4037,16,72,1,0,0,0,0,0,0,0,0,0,0,0,0
4038,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0
4038,2,22,1,0,0,0,0,0,0,0,0,0,0,0,0
4038,3,31,1,0,0,0,0,0,0,0,0,0,0,0,0
4038,4,44,1,0,0,0,0,0,0,0,0,0,0,0,0
4038,5,28,1,0,0,0,0,0,0,0,0,0,0,0,0
4038,6,26,1,0,0,0,0,0,0,0,0,0,0,0,0
4038,7,39,1,0,0,0,0,0,0,0,0,0,0,0,0
4038,8,38,1,0,0,0,0,0,0,0,0,0,0,0,0
4038,9,27,1,0,0,0,0,0,0,0,0,0,0,0,0
4038,10,57,1,0,0,0,0,0,0,0,0,0,0,0,0
4038,11,38,1,0,0,0,0,0,0,0,0,0,0,0,0
4038,12,33,1,0,0,0,0,0,0,0,0,0,0,0,0
4038,13,253,1,0,0,0,0,0,0,0,1,0,0,0,0
4038,14,40,1,0,0,0,0,0,0,0,0,0,0,0,0
4038,15,24,1,0,0,0,0,0,0,0,0,0,0,0,0
4038,16,21,1,0,0,0,0,0,0,0,0,0,0,0,0
4038,17,12,1,0,0,0,0,0,0,0,0,0,0,0,0
4038,18,21,1,0,0,0,0,0,0,0,0,0,0,0,0
4038,19,14,1,0,0,0,0,0,0,0,0,0,0,0,0
4038,20,50,1,0,0,0,0,0,0,0,0,0,0,0,0
4038,21,67,1,0,0,0,0,0,0,0,1,0,0,0,0
4038,22,66,1,0,0,0,0,0,0,0,0,0,0,0,0
4038,23,15,1,0,0,0,0,0,0,0,0,0,0,0,0
4038,24,12,1,0,0,0,0,0,0,0,0,0,0,0,0
4038,25,22,1,0,0,0,0,0,0,0,0,0,0,0,0
4038,26,49,1,0,0,1,0,0,0,0,1,0,0,0,0
4038,27,85,1,0,0,1,0,0,0,0,1,0,0,0,0
4038,28,67,1,0,0,1,0,0,0,0,1,0,0,0,0
4040,6,96,1,0,0,0,0,1,0,0,0,0,0,0,0
4040,7,166,1,0,0,0,0,0,0,0,0,0,0,0,0
4040,8,96,1,0,0,0,0,0,0,0,0,0,0,0,0
4040,9,56,1,0,0,0,0,0,0,0,0,0,0,0,0
4040,10,186,1,0,0,0,0,0,0,0,0,0,0,0,0
4040,11,149,1,0,0,0,0,0,0,0,0,0,0,0,0
4040,12,76,1,0,0,0,0,0,0,0,0,0,0,0,0
4040,13,56,1,0,0,1,0,0,0,0,0,0,0,0,0
4040,14,97,1,0,0,0,0,0,0,0,0,0,0,0,0
4040,15,115,1,0,0,0,0,0,0,0,0,0,0,0,0
4040,16,73,1,0,0,0,0,0,0,0,0,0,0,0,0
4134,11,65,1,0,0,0,0,0,0,0,0,0,0,0,0
4134,12,43,1,0,0,0,0,0,0,0,0,0,0,0,0
4134,13,191,1,0,0,0,0,0,0,0,1,0,0,0,0
4134,14,62,1,0,0,0,0,0,0,0,0,0,0,0,0
4134,15,42,1,0,0,0,0,0,0,0,0,0,0,0,0
4134,16,27,1,0,0,0,0,0,0,0,0,0,0,0,0
4136,19,18,1,0,0,1,0,0,0,0,0,0,0,0,0
4136,20,43,1,0,0,1,0,0,0,0,0,0,0,0,0
4136,21,47,1,0,0,1,0,0,0,0,1,0,0,0,0
4143,11,65,1,0,0,0,0,0,0,0,0,0,0,0,0
4143,12,45,1,0,0,0,0,0,0,0,0,0,0,0,0
4143,13,47,1,0,0,1,0,0,0,0,0,0,0,0,0
4143,14,52,1,0,0,0,0,0,0,0,0,0,0,0,0
4143,15,42,1,0,0,0,0,0,0,0,0,0,0,0,0
4143,16,37,1,0,0,0,0,0,0,0,0,0,0,0,0
4144,19,71,1,0,0,0,0,0,0,0,0,0,0,0,0
4144,20,52,1,0,0,0,0,0,0,0,0,0,0,0,0
4144,21,38,1,0,0,1,0,0,0,0,0,0,0,0,0
4144,22,31,1,0,0,0,0,0,0,0,0,0,0,0,0
4144,23,22,1,0,0,0,0,0,0,0,0,0,0,0,0
4144,24,6,1,0,0,0,0,0,0,0,0,0,0,0,0
4144,25,11,1,0,0,0,0,0,0,0,0,0,0,0,0
4144,26,9,1,0,0,1,0,0,0,0,0,0,0,0,0
4144,27,15,1,0,0,1,0,0,1,0,0,0,0,0,0
4147,19,7,1,0,0,0,0,0,0,0,0,0,0,0,0
4147,20,17,1,0,0,0,0,0,0,0,0,0,0,0,0
4147,21,25,1,0,0,0,0,0,0,0,1,0,0,0,0
4147,22,15,1,0,0,0,0,0,0,0,0,0,0,0,0
4147,23,5,1,0,0,0,0,0,0,0,0,0,0,0,0
4147,24,7,1,0,0,0,0,0,0,0,0,0,0,0,0
4147,25,3,1,0,0,0,0,0,0,0,0,0,0,0,0
4147,26,18,1,0,0,0,0,0,0,0,1,0,0,0,0
4147,27,17,1,0,0,0,0,0,0,0,1,0,0,0,0
4155,19,39,1,0,0,0,0,0,0,0,0,0,0,0,0
4155,20,35,1,0,0,0,0,0,0,0,0,0,0,0,0
4155,21,18,1,0,0,0,0,0,0,0,0,0,0,0,0
4155,22,21,1,0,0,0,0,0,0,0,0,0,0,0,0
4155,23,112,1,0,0,0,0,0,0,0,0,0,0,0,0
4155,24,81,1,0,0,0,0,0,0,0,0,0,0,0,0
4155,25,56,1,0,0,0,0,0,0,0,0,0,0,0,0
4155,26,39,1,0,0,1,0,0,1,0,0,0,0,0,0
4155,27,33,1,0,0,1,0,0,0,0,0,0,0,0,0
4162,11,10,1,0,0,0,0,0,0,0,0,0,0,0,0
4162,12,20,1,0,0,0,0,0,0,0,0,0,0,0,0
4162,13,140,1,0,0,0,0,0,0,0,1,1,0,0,1
4162,14,19,1,0,0,0,0,0,0,0,0,0,0,0,0
4162,15,18,1,0,0,0,0,0,0,0,0,0,0,0,0
4162,16,10,1,0,0,0,0,0,0,0,0,0,0,0,0
4163,11,46,1,0,0,0,0,0,0,0,0,0,0,0,0
4163,12,35,1,0,0,0,0,0,0,0,0,0,0,0,0
4163,13,216,1,0,0,0,0,0,0,0,1,0,0,0,0
4163,14,71,1,0,0,0,0,0,1,0,0,0,0,0,0
4163,15,68,1,0,0,0,0,0,1,0,0,0,0,0,0
4163,16,58,1,0,0,0,0,0,0,1,0,0,0,0,0
4163,17,36,1,0,0,0,0,0,0,0,0,0,0,0,0
4163,18,56,1,0,0,0,0,0,0,0,0,0,0,0,0
4163,19,34,1,0,0,0,0,0,0,0,0,0,0,0,0
4163,20,60,1,0,0,0,0,0,0,0,0,0,0,0,0
4163,21,60,1,0,0,0,0,0,0,0,1,0,0,0,0
4163,22,22,1,0,0,0,0,0,0,0,0,0,0,0,0
4163,23,26,1,0,0,0,0,0,0,0,0,0,0,0,0
4163,24,13,1,0,0,0,0,0,1,0,0,0,0,0,0
4163,25,18,1,0,0,0,0,0,0,0,0,0,0,0,0
4163,26,35,1,0,0,1,0,0,1,0,1,0,0,0,0
4163,27,28,1,0,0,1,0,0,0,0,1,0,0,0,0
4170,11,33,1,0,0,0,0,0,0,0,0,0,0,0,0
4170,12,42,1,0,0,0,0,0,0,0,0,0,0,0,0
4170,13,208,1,0,0,0,0,0,0,0,1,0,0,0,0
4170,14,27,1,0,0,0,0,0,0,0,0,0,0,0,0
4170,15,27,1,0,0,0,0,0,0,0,0,0,0,0,0
4170,16,13,1,0,0,0,0,0,0,0,0,0,0,0,0
4198,11,75,1,0,0,0,0,0,0,0,0,0,0,0,0
4198,12,70,1,0,0,0,0,0,0,0,0,0,0,0,0
4198,13,296,1,0,0,0,0,0,0,0,1,0,0,0,0
4198,14,63,1,0,0,0,0,0,0,0,0,0,0,0,0
4198,15,41,1,0,0,0,0,0,0,0,0,0,0,0,0
4198,16,35,1,0,0,0,0,0,0,0,0,0,0,0,0
4198,17,21,1,0,0,0,0,0,0,0,0,0,0,0,0
4198,18,41,1,0,0,0,0,0,0,0,0,0,0,0,0
4198,19,29,1,0,0,0,0,0,0,0,0,0,0,0,0
4198,20,109,1,0,0,0,0,0,0,0,0,0,0,0,0
4198,21,56,1,0,0,0,0,0,0,0,1,0,0,0,0
84,1,9,0,1,0,0,0,0,1,1,0,0,0,0,0
84,2,13,0,1,0,0,0,0,1,0,0,0,0,0,0
84,3,23,0,1,0,0,0,0,0,0,0,0,0,0,0
84,4,29,0,1,0,0,0,0,0,0,0,0,0,0,0
84,5,28,0,1,0,0,0,0,0,0,0,0,0,0,0
1974,1,13,0,1,0,0,0,0,0,0,0,0,0,0,0
1974,2,11,0,1,0,0,0,0,0,0,0,0,0,0,0
1974,3,21,0,1,0,0,0,0,0,0,0,0,0,0,0
1974,4,40,0,1,0,0,0,0,1,1,0,0,0,0,0
1974,5,34,0,1,0,0,0,0,1,1,0,0,0,0,0
2357,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0
2357,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0
2357,3,13,0,1,0,0,0,0,0,0,0,0,0,0,0
2357,4,21,0,1,0,0,0,0,0,0,0,0,0,0,0
2357,5,17,0,1,0,0,0,0,0,1,0,0,0,0,0
2757,1,92,0,1,0,0,0,0,0,0,0,0,0,0,0
2757,2,71,0,1,0,0,0,0,0,0,0,0,0,0,0
2757,3,139,0,1,0,0,0,0,0,0,0,0,0,0,0
2757,4,168,0,1,0,0,0,0,0,0,0,0,0,0,0
2757,5,158,0,1,0,0,0,0,0,0,0,0,0,0,0
2758,1,263,0,1,0,0,0,0,0,1,0,0,0,0,0
2758,2,175,0,1,0,0,0,0,0,1,0,0,0,0,0
2758,3,228,0,1,0,0,0,0,1,1,0,0,0,0,0
2758,4,282,0,1,0,0,0,0,0,1,0,0,0,0,0
2758,5,226,0,1,0,0,0,1,0,1,0,0,0,0,0
2758,6,313,0,1,0,0,0,1,0,0,0,0,0,0,0
2758,7,510,0,1,0,0,0,0,0,0,0,0,0,0,0
2758,8,341,0,1,0,0,0,0,0,0,0,0,0,0,0
2758,9,144,0,1,0,0,0,0,0,0,0,0,0,0,0
2758,10,452,0,1,0,0,0,0,0,1,0,0,0,0,0
2763,1,139,0,1,0,0,0,0,0,0,0,0,0,0,0
2763,2,104,0,1,0,0,0,0,0,0,0,0,0,0,0
2763,3,191,0,1,0,0,0,0,0,0,0,0,0,0,0
2763,4,199,0,1,0,0,0,0,0,0,0,0,0,0,0
2763,5,206,0,1,0,0,0,0,0,0,0,0,0,0,0
2763,6,226,0,1,0,0,0,0,0,0,0,0,0,0,0
2763,7,237,0,1,0,0,0,0,0,0,0,0,0,0,0
2763,8,218,0,1,0,0,0,0,0,0,0,0,0,0,0
